line_cd,station_cd1,station_cd2,time
11416,1141617,1141618,120000
11416,1141618,1141619,120000
11416,1141619,1141620,120000
11416,1141620,1141621,120000
11416,1141621,1141622,120000
11416,1141622,1141623,120000
11416,1141623,1141624,120000
11416,1141624,1141625,120000
11416,1141625,1141626,120000
11416,1141626,1141627,120000
11416,1141627,1141628,120000
11416,1141628,1141629,120000
11416,1141629,1141630,120000
11416,1141630,1141631,120000
11416,1141631,1141632,120000
11416,1141632,1141633,120000
11416,1141633,1141634,120000
11416,1141634,1141635,120000
11416,1141635,1141636,120000
11416,1141636,1141637,120000
11416,1141637,1141638,120000
11416,1141638,1141639,120000
11416,1141639,1141640,120000
11416,1141640,1141641,120000
11416,1141641,1141642,120000
11416,1141642,1141645,120000
11416,1141643,1141644,120000
11416,1141645,1141643,120000
11417,1141701,1141714,120000
11417,1141702,1141703,120000
11417,1141703,1141704,120000
11417,1141704,1141705,120000
11417,1141705,1141706,120000
11417,1141706,1141707,120000
11417,1141707,1141708,120000
11417,1141708,1141709,120000
11417,1141709,1141710,120000
11417,1141710,1141711,120000
11417,1141711,1141712,120000
11417,1141712,1141713,120000
11417,1141714,1141702,120000
11418,1141801,1141802,120000
11418,1141802,1141803,120000
11418,1141803,1141804,120000
11418,1141804,1141805,120000
11418,1141805,1141806,120000
11418,1141806,1141807,120000
11418,1141807,1141808,120000
11419,1141901,1141902,120000
11419,1141902,1141903,120000
11419,1141903,1141904,120000
11419,1141904,1141905,120000
11419,1141905,1141906,120000
11419,1141906,1141907,120000
11419,1141907,1141908,120000
11419,1141908,1141909,120000
11419,1141909,1141910,120000
11419,1141910,1141911,120000
11419,1141911,1141912,120000
11419,1141912,1141913,120000
11419,1141913,1141914,120000
11419,1141914,1141915,120000
11419,1141915,1141916,120000
11419,1141916,1141917,120000
11419,1141917,1141918,120000
11419,1141918,1141919,120000
11419,1141919,1141920,120000
11421,1142101,1142102,120000
11421,1142102,1142103,120000
11421,1142103,1142104,120000
11421,1142104,1142105,120000
11421,1142105,1142106,120000
11421,1142106,1142107,120000
11421,1142107,1142108,120000
11421,1142108,1142109,120000
11421,1142109,1142110,120000
11421,1142110,1142111,120000
11421,1142111,1142112,120000
11421,1142112,1142113,120000
11421,1142113,1142114,120000
11421,1142114,1142115,120000
11421,1142115,1142116,120000
11421,1142116,1142117,120000
11421,1142117,1142118,120000
11421,1142118,1142119,120000
11421,1142119,1142120,120000
11421,1142120,1142121,120000
11421,1142121,1142122,120000
11421,1142122,1142123,120000
11422,1142201,1142202,120000
11422,1142202,1142203,120000
11422,1142203,1142204,120000
11422,1142204,1142205,120000
11422,1142205,1142206,120000
11422,1142206,1142207,120000
11422,1142207,1142208,120000
11422,1142208,1142209,120000
11422,1142209,1142210,120000
11422,1142210,1142211,120000
11422,1142211,1142212,120000
11422,1142212,1142213,120000
11422,1142213,1142214,120000
11422,1142214,1142215,120000
11422,1142215,1142216,120000
11422,1142216,1142217,120000
11422,1142217,1142218,120000
11422,1142218,1142219,120000
11422,1142219,1142220,120000
11422,1142220,1142221,120000
11422,1142221,1142222,120000
11422,1142222,1142223,120000
11422,1142223,1142224,120000
11501,1150101,1150102,120000
11501,1150102,1150103,120000
11501,1150103,1150104,120000
11501,1150104,1150105,120000
11501,1150105,1150106,120000
11501,1150106,1150107,120000
11501,1150107,1150108,120000
11501,1150108,1150109,120000
11501,1150109,1150110,120000
11501,1150110,1150111,120000
11501,1150111,1150112,120000
11501,1150112,1150113,120000
11501,1150113,1150114,120000
11501,1150114,1150115,120000
11501,1150115,1150116,120000
11501,1150116,1150117,120000
11501,1150117,1150118,120000
11501,1150118,1150119,120000
11501,1150119,1150120,120000
11501,1150120,1150121,120000
11501,1150121,1150122,120000
11501,1150122,1150123,120000
11501,1150123,1150124,120000
11501,1150124,1150125,120000
11501,1150125,1150126,120000
11501,1150126,1150127,120000
11501,1150127,1150128,120000
11501,1150128,1150129,120000
11501,1150129,1150130,120000
11501,1150130,1150131,120000
11501,1150131,1150132,120000
11501,1150132,1150133,120000
11501,1150133,1150134,120000
11502,1150201,1150203,120000
11502,1150203,1150204,120000
11502,1150204,1150205,120000
11502,1150205,1150206,120000
11502,1150206,1150207,120000
11502,1150207,1150208,120000
11502,1150208,1150209,120000
11502,1150209,1150210,120000
11502,1150210,1150211,120000
11502,1150211,1150212,120000
11502,1150212,1150213,120000
11502,1150213,1150214,120000
11502,1150214,1150215,120000
11502,1150215,1150216,120000
11502,1150216,1150217,120000
11502,1150217,1150218,120000
11502,1150218,1150242,120000
11502,1150219,1150220,120000
11502,1150220,1150221,120000
11502,1150221,1150222,120000
11502,1150222,1150223,120000
11502,1150223,1150240,120000
11502,1150224,1150225,120000
11502,1150225,1150226,120000
11502,1150226,1150227,120000
11502,1150227,1150241,120000
11502,1150228,1150229,120000
11502,1150229,1150230,120000
11502,1150230,1150231,120000
11502,1150231,1150232,120000
11502,1150232,1150233,120000
11502,1150233,1150234,120000
11502,1150234,1150235,120000
11502,1150235,1150236,120000
11502,1150236,1150237,120000
11502,1150237,1150238,120000
11502,1150238,1150239,120000
11502,1150240,1150224,120000
11502,1150241,1150228,120000
11502,1150242,1150219,120000
11503,1150301,1150302,120000
11503,1150302,1150303,120000
11503,1150303,1150304,120000
11503,1150304,1150305,120000
11503,1150304,1150307,120000
11503,1150305,1150306,120000
11503,1150307,1150308,120000
11503,1150308,1150309,120000
11503,1150309,1150310,120000
11503,1150310,1150311,120000
11503,1150311,1150312,120000
11504,1150401,1150402,120000
11504,1150402,1150403,120000
11504,1150403,1150404,120000
11504,1150404,1150405,120000
11504,1150405,1150406,120000
11505,1150501,1150502,120000
11505,1150502,1150503,120000
11505,1150503,1150504,120000
11505,1150504,1150505,120000
11505,1150505,1150506,120000
11505,1150506,1150507,120000
11505,1150507,1150508,120000
11505,1150508,1150509,120000
11505,1150509,1150510,120000
11505,1150510,1150511,120000
11505,1150511,1150512,120000
11505,1150512,1150513,120000
11505,1150513,1150514,120000
11505,1150514,1150515,120000
11505,1150515,1150516,120000
11505,1150516,1150517,120000
11505,1150517,1150518,120000
11505,1150518,1150519,120000
11506,1150601,1150602,120000
11506,1150602,1150603,120000
11506,1150603,1150604,120000
11506,1150604,1150605,120000
11506,1150605,1150606,120000
11506,1150606,1150607,120000
11506,1150607,1150608,120000
11506,1150608,1150609,120000
11506,1150609,1150610,120000
11507,1150701,1150702,120000
11507,1150702,1150703,120000
11507,1150703,1150704,120000
11507,1150704,1150705,120000
11507,1150705,1150706,120000
11507,1150706,1150707,120000
11507,1150707,1150708,120000
11508,1150801,1150802,120000
11508,1150802,1150803,120000
11508,1150803,1150804,120000
11508,1150804,1150805,120000
11508,1150805,1150806,120000
11508,1150806,1150807,120000
11508,1150807,1150808,120000
11508,1150808,1150809,120000
11508,1150809,1150810,120000
11508,1150810,1150811,120000
11508,1150811,1150812,120000
11508,1150812,1150813,120000
11508,1150813,1150814,120000
11508,1150814,1150815,120000
11508,1150815,1150816,120000
11508,1150816,1150817,120000
11508,1150817,1150818,120000
11509,1150901,1150902,120000
11509,1150902,1150903,120000
11509,1150903,1150904,120000
11509,1150904,1150905,120000
11509,1150905,1150906,120000
11509,1150906,1150907,120000
11509,1150907,1150908,120000
11509,1150908,1150909,120000
11509,1150909,1150910,120000
11509,1150910,1150911,120000
11509,1150911,1150912,120000
11510,1151001,1151002,120000
11510,1151002,1151003,120000
11510,1151003,1151004,120000
11510,1151004,1151005,120000
11510,1151005,1151006,120000
11510,1151006,1151007,120000
11510,1151007,1151008,120000
11510,1151008,1151009,120000
11510,1151009,1151010,120000
11510,1151010,1151011,120000
11510,1151011,1151012,120000
11510,1151012,1151013,120000
11510,1151013,1151014,120000
11510,1151014,1151015,120000
11510,1151015,1151016,120000
11510,1151016,1151017,120000
11510,1151017,1151018,120000
11510,1151018,1151019,120000
11510,1151019,1151020,120000
11510,1151020,1151021,120000
11510,1151021,1151022,120000
11510,1151022,1151023,120000
11510,1151023,1151024,120000
11510,1151024,1151025,120000
11510,1151025,1151026,120000
11510,1151026,1151027,120000
11510,1151027,1151028,120000
11510,1151028,1151029,120000
11510,1151029,1151030,120000
11510,1151030,1151031,120000
11510,1151031,1151032,120000
11510,1151032,1151033,120000
11510,1151033,1151034,120000
11510,1151034,1151035,120000
11510,1151035,1151036,120000
11510,1151036,1151037,120000
11510,1151037,1151038,120000
11510,1151038,1151039,120000
11510,1151039,1151040,120000
11510,1151040,1151041,120000
11511,1151101,1151102,120000
11511,1151102,1151103,120000
11511,1151103,1151104,120000
11511,1151104,1151105,120000
11511,1151105,1151106,120000
11511,1151106,1151107,120000
11511,1151107,1151108,120000
11511,1151108,1151109,120000
11511,1151109,1151110,120000
11511,1151110,1151111,120000
11512,1151201,1151202,120000
11512,1151202,1151203,120000
11512,1151203,1151204,120000
11512,1151204,1151205,120000
11512,1151205,1151206,120000
11512,1151206,1151207,120000
11512,1151207,1151208,120000
11512,1151208,1151209,120000
11512,1151209,1151210,120000
11512,1151210,1151211,120000
11513,1151301,1151302,120000
11513,1151302,1151303,120000
11513,1151303,1151304,120000
11513,1151304,1151305,120000
11513,1151305,1151306,120000
11513,1151306,1151307,120000
11513,1151307,1151308,120000
11513,1151308,1151309,120000
11513,1151309,1151310,120000
11513,1151310,1151311,120000
11513,1151311,1151312,120000
11513,1151312,1151313,120000
11513,1151313,1151314,120000
11513,1151314,1151315,120000
11601,1160101,1160102,120000
11601,1160102,1160103,120000
11601,1160103,1160104,120000
11601,1160104,1160105,120000
11601,1160105,1160106,120000
11601,1160106,1160107,120000
11601,1160107,1160108,120000
11601,1160108,1160109,120000
11601,1160109,1160110,120000
11601,1160110,1160111,120000
11601,1160111,1160112,120000
11601,1160112,1160113,120000
11601,1160113,1160114,120000
11601,1160114,1160115,120000
11601,1160115,1160116,120000
11601,1160116,1160117,120000
11601,1160117,1160118,120000
11601,1160118,1160119,120000
11601,1160119,1160120,120000
11602,1160201,1160202,120000
11602,1160202,1160216,120000
11602,1160203,1160204,120000
11602,1160204,1160205,120000
11602,1160205,1160215,120000
11602,1160206,1160207,120000
11602,1160207,1160208,120000
11602,1160208,1160209,120000
11602,1160209,1160210,120000
11602,1160210,1160211,120000
11602,1160211,1160212,120000
11602,1160212,1160213,120000
11602,1160213,1160214,120000
11602,1160215,1160206,120000
11602,1160216,1160203,120000
11603,1160301,1160302,120000
11603,1160302,1160303,120000
11603,1160303,1160304,120000
11603,1160304,1160305,120000
11603,1160305,1160306,120000
11603,1160306,1160316,120000
11603,1160307,1160308,120000
11603,1160308,1160309,120000
11603,1160309,1160310,120000
11603,1160310,1160311,120000
11603,1160311,1160317,120000
11603,1160312,1160313,120000
11603,1160313,1160314,120000
11603,1160314,1160315,120000
11603,1160316,1160307,120000
11603,1160317,1160312,120000
11605,1160501,1160502,120000
11605,1160502,1160503,120000
11605,1160503,1160504,120000
11605,1160504,1160505,120000
11605,1160505,1160506,120000
11605,1160506,1160507,120000
11605,1160507,1160508,120000
11605,1160508,1160509,120000
11605,1160509,1160510,120000
11605,1160510,1160511,120000
11605,1160511,1160512,120000
11605,1160512,1160513,120000
11605,1160513,1160514,120000
11605,1160514,1160515,120000
11605,1160515,1160516,120000
11605,1160516,1160517,120000
11605,1160517,1160518,120000
11605,1160518,1160519,120000
11605,1160519,1160520,120000
11605,1160520,1160521,120000
11605,1160521,1160522,120000
11607,1160701,1160702,120000
11607,1160702,1160703,120000
11607,1160703,1160704,120000
11607,1160704,1160705,120000
11607,1160705,1160706,120000
11607,1160706,1160707,120000
11607,1160707,1160708,120000
11607,1160708,1160709,120000
11607,1160709,1160710,120000
11607,1160710,1160711,120000
11607,1160711,1160712,120000
11607,1160712,1160713,120000
11607,1160713,1160714,120000
11607,1160714,1160715,120000
11607,1160715,1160716,120000
11607,1160716,1160717,120000
11607,1160717,1160718,120000
11607,1160718,1160719,120000
11607,1160719,1160720,120000
11607,1160720,1160721,120000
11607,1160721,1160722,120000
11608,1160801,1160802,120000
11608,1160802,1160803,120000
11608,1160803,1160804,120000
11608,1160804,1160822,120000
11608,1160805,1160806,120000
11608,1160806,1160807,120000
11608,1160807,1160808,120000
11608,1160808,1160809,120000
11608,1160809,1160810,120000
11608,1160810,1160811,120000
11608,1160811,1160812,120000
11608,1160812,1160813,120000
11608,1160813,1160814,120000
11608,1160814,1160815,120000
11608,1160815,1160816,120000
11608,1160816,1160817,120000
11608,1160817,1160818,120000
11608,1160818,1160819,120000
11608,1160819,1160820,120000
11608,1160820,1160823,120000
11608,1160822,1160805,120000
11608,1160823,1160821,120000
11609,1160901,1160902,120000
11609,1160902,1160918,120000
11609,1160903,1160904,120000
11609,1160904,1160905,120000
11609,1160905,1160906,120000
11609,1160906,1160907,120000
11609,1160907,1160908,120000
11609,1160908,1160909,120000
11609,1160909,1160910,120000
11609,1160910,1160911,120000
11609,1160911,1160912,120000
11609,1160912,1160913,120000
11609,1160913,1160914,120000
11609,1160914,1160915,120000
11609,1160915,1160916,120000
11609,1160916,1160919,120000
11609,1160918,1160903,120000
11609,1160919,1160917,120000
11610,1161001,1161002,120000
11610,1161002,1161003,120000
11610,1161003,1161004,120000
11610,1161004,1161005,120000
11610,1161005,1161006,120000
11610,1161006,1161007,120000
11610,1161007,1161008,120000
11610,1161008,1161009,120000
11610,1161009,1161010,120000
11610,1161010,1161011,120000
11610,1161011,1161012,120000
11610,1161012,1161013,120000
11610,1161013,1161014,120000
11610,1161014,1161015,120000
11610,1161015,1161016,120000
11610,1161016,1161017,120000
11610,1161017,1161018,120000
11610,1161018,1161019,120000
11610,1161019,1161020,120000
11611,1161101,1161102,120000
11611,1161102,1161103,120000
11611,1161103,1161104,120000
11611,1161104,1161105,120000
11611,1161105,1161106,120000
11611,1161106,1161107,120000
11611,1161107,1161108,120000
11611,1161108,1161109,120000
11611,1161109,1161110,120000
11611,1161110,1161111,120000
11611,1161111,1161112,120000
11611,1161112,1161113,120000
11611,1161113,1161114,120000
11611,1161114,1161115,120000
11611,1161115,1161130,120000
11611,1161116,1161117,120000
11611,1161117,1161118,120000
11611,1161118,1161119,120000
11611,1161119,1161120,120000
11611,1161120,1161121,120000
11611,1161121,1161122,120000
11611,1161122,1161123,120000
11611,1161123,1161124,120000
11611,1161124,1161125,120000
11611,1161125,1161126,120000
11611,1161126,1161127,120000
11611,1161127,1161129,120000
11611,1161129,1161128,120000
11611,1161130,1161116,120000
11612,1161201,1161202,120000
11612,1161202,1161203,120000
11612,1161203,1161204,120000
11612,1161204,1161205,120000
11612,1161205,1161206,120000
11612,1161206,1161207,120000
11612,1161207,1161208,120000
11612,1161208,1161209,120000
11612,1161209,1161210,120000
11612,1161210,1161211,120000
11612,1161211,1161212,120000
11612,1161212,1161213,120000
11612,1161213,1161214,120000
11612,1161214,1161215,120000
11612,1161215,1161216,120000
11612,1161216,1161217,120000
11612,1161217,1161218,120000
11612,1161218,1161219,120000
11612,1161219,1161220,120000
11612,1161220,1161221,120000
11612,1161221,1161222,120000
11612,1161222,1161223,120000
11612,1161223,1161224,120000
11612,1161224,1161225,120000
11612,1161225,1161226,120000
11612,1161226,1161227,120000
11612,1161227,1161228,120000
11612,1161228,1161229,120000
11612,1161229,1161230,120000
11612,1161230,1161231,120000
11612,1161231,1161232,120000
11612,1161232,1161233,120000
11612,1161233,1161234,120000
11612,1161234,1161235,120000
11612,1161235,1161236,120000
11612,1161236,1161237,120000
11613,1161301,1161302,120000
